iter	Passed	Remaining
1045	9463	26726
1046	9472	26715
1047	9480	26703
1048	9488	26693
1049	9497	26682
1050	9506	26673
1051	9515	26665
1052	9523	26653
1053	9531	26642
1054	9540	26631
1055	9548	26620
1056	9556	26608
1057	9564	26595
1058	9571	26582
1059	9579	26569
1060	9587	26556
1061	9594	26543
1062	9602	26531
1063	9610	26518
1064	9618	26506
1065	9626	26496
1066	9635	26486
1067	9644	26476
1068	9652	26464
1069	9661	26455
1070	9669	26445
1071	9678	26435
1072	9687	26426
1073	9696	26417
1074	9703	26401
1075	9711	26390
1076	9720	26382
1077	9728	26370
1078	9737	26361
1079	9744	26347
1080	9752	26335
1081	9761	26324
1082	9768	26311
1083	9776	26300
1084	9785	26289
1085	9792	26276
1086	9800	26264
1087	9807	26249
1088	9818	26244
1089	9827	26237
1090	9836	26226
1091	9844	26214
1092	9851	26201
1093	9860	26192
1094	9867	26178
1095	9875	26165
1096	9883	26154
1097	9891	26143
1098	9900	26133
1099	9908	26123
1100	9916	26110
1101	9923	26097
1102	9931	26083
1103	9937	26068
1104	9946	26059
1105	9956	26053
1106	9965	26042
1107	9974	26035
1108	9983	26025
1109	9992	26015
1110	9999	26002
1111	10007	25991
1112	10015	25979
1113	10022	25964
1114	10030	25952
1115	10039	25943
1116	10047	25932
1117	10056	25922
1118	10062	25907
1119	10071	25897
1120	10080	25888
1121	10088	25876
1122	10095	25863
1123	10103	25851
1124	10112	25844
1125	10122	25836
1126	10132	25829
1127	10139	25815
1128	10148	25808
1129	10156	25796
1130	10166	25789
1131	10179	25789
1132	10189	25784
1133	10198	25775
1134	10207	25766
1135	10215	25754
1136	10223	25743
1137	10231	25731
1138	10240	25721
1139	10249	25712
1140	10254	25694
1141	10263	25685
1142	10273	25679
1143	10282	25670
1144	10291	25660
1145	10300	25651
1146	10309	25642
1147	10318	25633
1148	10326	25623
1149	10335	25615
1150	10345	25606
1151	10356	25603
1152	10367	25599
1153	10374	25586
1154	10383	25577
1155	10392	25567
1156	10403	25562
1157	10412	25553
1158	10422	25547
1159	10430	25536
1160	10439	25527
1161	10446	25514
1162	10454	25503
1163	10464	25495
1164	10472	25483
1165	10480	25472
1166	10487	25460
1167	10494	25446
1168	10502	25433
1169	10510	25422
1170	10519	25413
1171	10528	25404
1172	10537	25394
1173	10544	25382
1174	10552	25371
1175	10561	25362
1176	10573	25359
1177	10581	25349
1178	10588	25334
1179	10597	25325
1180	10605	25315
1181	10613	25304
1182	10623	25298
1183	10633	25290
1184	10642	25282
1185	10651	25272
1186	10659	25260
1187	10668	25251
1188	10677	25243
1189	10686	25234
1190	10696	25227
1191	10705	25217
1192	10714	25209
1193	10722	25197
1194	10730	25186
1195	10738	25176
1196	10746	25165
1197	10755	25154
1198	10763	25145
1199	10773	25137
1200	10782	25129
1201	10792	25121
1202	10800	25111
1203	10809	25102
1204	10818	25093
1205	10826	25083
1206	10836	25075
1207	10845	25065
1208	10852	25054
1209	10860	25041
1210	10870	25035
1211	10880	25028
1212	10888	25016
1213	10897	25008
1214	10904	24996
1215	10913	24985
1216	10921	24974
1217	10929	24962
1218	10937	24952
1219	10946	24943
1220	10955	24934
1221	10965	24927
